          (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
          (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
          (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
          (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
          (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
          (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
          (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
          (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
          (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
          (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
          (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
          (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
          (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
          (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
          (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
          (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
          (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
          (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
          (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
          (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
          (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
          (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
          (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
          (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
          (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
          (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
          (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
          (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
          (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
          (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
          (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
          (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
          (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
          (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
         
node   6 sent_total   5493  recv_total   5455

node   7  (   0,    0) (   1,    0) (   0,    0) (   7,    2) (   9,    7) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9)
          (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9)
          (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9)
          (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9)
          (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9)
          (   9,    9) (   7,    9) (   7,    8) (   9,    9) (   9,    9) (   8,    9) (   7,    8) (   6,    9) (   8,    7) (   9,    8)
          (   8,    9) (   9,    9) (   6,    7) (   7,    9) (   8,    8) (   8,    7) (   7,    8) (   9,    8) (   9,    9) (   9,    5)
          (   8,    9) (   9,    7) (   9,    5) (   6,    8) (   7,    9) (   9,    8) (   8,    7) (   9,    9) (   9,    8) (   9,    8)
          (   8,    7) (   7,    8) (   9,    7) (   9,    8) (   9,    8) (   8,    8) (   8,    8) (   9,    7) (   8,    8) (   8,    7)
          (   9,    9) (   9,    9) (   8,    7) (   8,    6) (   7,    9) (   9,    9) (   7,    9) (   8,    7) (   7,    8) (   9,    8)
          (   7,    8) (   7,    8) (   9,    7) (   8,    7) (   9,    8) (   7,    8) (   8,    6) (   9,    8) (   9,    5) (   9,    7)
          (   8,    7) (   8,    7) (   9,    8) (   9,    6) (   7,    7) (   9,    8) (   9,    8) (   9,    7) (   8,    8) (   7,    8)
          (   7,    6) (   8,    8) (   8,    7) (   7,    7) (   8,    8) (   8,    7) (   7,    6) (   8,    7) (   5,    7) (   7,    6)
          (   7,    8) (   8,    8) (   7,    8) (   7,    7) (   7,    7) (   8,    7) (   8,    7) (   6,    5) (   6,    6) (   8,    7)
          (   7,    5) (   7,    8) (   7,    7) (   5,    7) (   6,    7) (   6,    8) (   7,    7) (   6,    7) (   8,    8) (   8,    7)
          (   8,    8) (   7,    8) (   7,    6) (   8,    7) (   7,    8) (   7,    7) (   8,    7) (   6,    8) (   6,    7) (   7,    8)
          (   7,    7) (   8,    6) (   8,    7) (   7,    8) (   7,    6) (   8,    7) (   7,    7) (   7,    8) (   7,    7) (   6,    6)
          (   7,    5) (   7,    6) (   8,    8) (   8,    8) (   7,    7) (   7,    7) (   7,    8) (   8,    7) (   6,    6) (   8,    8)
          (   7,    6) (   8,    7) (   7,    8) (   7,    8) (   7,    7) (   8,    8) (   5,    6) (   8,    8) (   8,    8) (   6,    7)
          (   8,    7) (   8,    7) (   7,    8) (   7,    8) (   7,    7) (   7,    7) (   6,    6) (   8,    5) (   8,    7) (   8,    5)
          (   8,    8) (   7,    8) (   6,    8) (   8,    7) (   7,    8) (   7,    7) (   8,    7) (   7,    7) (   6,    8) (   8,    7)
          (   6,    8) (   6,    7) (   8,    7) (   8,    7) (   8,    8) (   7,    8) (   7,    6) (   8,    5) (   7,    8) (   8,    8)
          (   7,    7) (   6,    8) (   8,    7) (   8,    8) (   7,    8) (   7,    7) (   6,    8) (   7,    6) (   8,    8) (   8,    7)
          (   8,    7) (   6,    6) (   8,    8) (   7,    8) (   7,    6) (   8,    8) (   5,    8) (   8,    8) (   8,    8) (   4,    8)
          (   6,    7) (   8,    5) (   8,    8) (   5,    6) (   7,    8) (   7,    6) (   7,    8) (   7,    7) (   7,    7) (   8,    7)
          (   6,    6) (   8,    6) (   7,    8) (   7,    8) (   7,    7) (   7,    7) (   8,    5) (   7,    8) (   8,    8) (   8,    6)
          (   8,    7) (   7,    7) (   7,    7) (   8,    8) (   7,    7) (   6,    6) (   7,    8) (   6,    8) (   7,    8) (   8,    6)
          (   5,    8) (   7,    8) (   7,    7) (   7,    8) (   8,    8) (   7,    7) (   8,    7) (   8,    8) (   8,    8) (   6,    8)
          (   8,    7) (   7,    8) (   7,    8) (   7,    7) (   7,    7) (   8,    8) (   6,    8) (   8,    7) (   7,    8) (   7,    7)
          (   7,    8) (   6,    8) (   7,    7) (   7,    8) (   6,    8) (   6,    8) (   6,    8) (   8,    8) (   7,    7) (   6,    6)
          (   8,    7) (   8,    7) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
          (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
          (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
          (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
          (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
          (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
          (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
          (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
          (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
          (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
          (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
          (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
          (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
          (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
          (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
          (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
          (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
          (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
          (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
          (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
          (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
          (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
          (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
          (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
          (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
          (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
          (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
          (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
          (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
          (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
          (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
          (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
          (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
          (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
          (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
          (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
          (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
          (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
          (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
          (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
         
node   7 sent_total   5475  recv_total   5454

node   8  (   0,    0) (   1,    0) (   0,    0) (   7,    2) (   9,    7) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9)
          (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9)
          (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9)
          (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9)
          (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9)
          (   9,    9) (   8,    9) (   9,    8) (   7,    9) (   7,    7) (   8,    9) (   9,    8) (   9,    7) (   8,    7) (   8,    9)
          (   9,    7) (   9,    7) (   8,    9) (   8,    7) (   9,    9) (   8,    7) (   8,    9) (   7,    7) (   8,    9) (   8,    7)
          (   8,    9) (   7,    9) (   6,    8) (   9,    8) (   8,    9) (   8,    8) (   8,    7) (   8,    9) (   9,    9) (   8,    9)
          (   7,    8) (   9,    8) (   9,    8) (   8,    9) (   7,    9) (   8,    7) (   7,    8) (   9,    9) (   8,    9) (   8,    9)
          (   9,    7) (   8,    9) (   8,    9) (   9,    8) (   8,    7) (   9,    7) (   8,    8) (   9,    8) (   6,    9) (   9,    9)
          (   9,    7) (   9,    8) (   9,    7) (   7,    7) (   8,    7) (   9,    6) (   9,    7) (   8,    8) (   9,    7) (   6,    7)
          (   9,    5) (   9,    7) (   9,    6) (   8,    8) (   9,    8) (   8,    6) (   9,    8) (   8,    8) (   9,    7) (   8,    8)
          (   9,    6) (   8,    7) (   6,    7) (   8,    8) (   6,    7) (   7,    8) (   8,    7) (   7,    8) (   6,    4) (   7,    8)
          (   6,    8) (   8,    8) (   7,    7) (   7,    7) (   8,    8) (   8,    6) (   7,    7) (   8,    6) (   5,    7) (   4,    6)
          (   7,    8) (   7,    8) (   7,    6) (   8,    8) (   8,    8) (   6,    8) (   7,    8) (   8,    7) (   8,    8) (   8,    7)
          (   5,    8) (   7,    8) (   7,    7) (   6,    6) (   8,    8) (   7,    7) (   7,    7) (   8,    7) (   7,    7) (   7,    7)
          (   6,    7) (   8,    6) (   7,    7) (   7,    8) (   7,    8) (   7,    7) (   8,    8) (   8,    7) (   8,    7) (   8,    8)
          (   7,    7) (   7,    7) (   8,    7) (   8,    8) (   5,    8) (   8,    8) (   8,    7) (   8,    6) (   7,    7) (   8,    8)
          (   7,    7) (   7,    6) (   7,    7) (   7,    7) (   7,    7) (   6,    7) (   8,    7) (   7,    8) (   8,    7) (   5,    7)
          (   7,    7) (   8,    7) (   7,    8) (   7,    7) (   7,    8) (   8,    5) (   8,    8) (   8,    5) (   8,    7) (   8,    7)
          (   8,    8) (   8,    7) (   7,    8) (   6,    6) (   5,    8) (   8,    7) (   6,    7) (   7,    5) (   7,    5) (   8,    6)
          (   8,    7) (   5,    7) (   7,    6) (   8,    8) (   8,    8) (   6,    8) (   8,    7) (   8,    8) (   8,    8) (   8,    7)
          (   8,    8) (   8,    8) (   8,    7) (   7,    8) (   8,    8) (   7,    7) (   7,    6) (   8,    5) (   7,    8) (   6,    8)
          (   8,    8) (   7,    8) (   7,    6) (   7,    7) (   6,    6) (   7,    8) (   8,    6) (   7,    7) (   7,    6) (   8,    8)
          (   7,    7) (   8,    7) (   7,    8) (   6,    8) (   7,    8) (   7,    6) (   8,    7) (   7,    7) (   7,    8) (   7,    7)
          (   6,    7) (   5,    7) (   6,    8) (   8,    8) (   7,    7) (   6,    7) (   7,    7) (   7,    7) (   6,    7) (   7,    8)
          (   8,    5) (   6,    7) (   8,    5) (   7,    8) (   8,    7) (   7,    8) (   7,    6) (   5,    8) (   7,    5) (   7,    8)
          (   7,    7) (   7,    7) (   6,    8) (   7,    8) (   8,    8) (   7,    8) (   8,    7) (   8,    8) (   6,    8) (   8,    6)
          (   6,    5) (   7,    8) (   8,    6) (   8,    7) (   6,    6) (   8,    7) (   6,    8) (   8,    7) (   7,    7) (   7,    6)
          (   8,    7) (   7,    6) (   7,    8) (   7,    8) (   7,    8) (   8,    8) (   7,    5) (   8,    5) (   8,    8) (   6,    7)
          (   8,    8) (   8,    7) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
          (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
          (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
          (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
          (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
          (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
          (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
          (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
          (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
          (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
          (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
          (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
          (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
          (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
          (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
          (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
          (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
          (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
          (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
          (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
          (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
          (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
          (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
          (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
          (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
          (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
          (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
          (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
          (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
          (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
          (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
          (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
          (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
          (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
          (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
          (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
          (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
          (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
          (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
          (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
         
node   8 sent_total   5485  recv_total   5447

node   9  (   0,    0) (   0,    0) (   1,    0) (   0,    0) (   9,    2) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9)
          (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9)
          (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9)
          (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9)
          (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9) (   9,    9)
          (   9,    9) (   9,    9) (   8,    8) (   7,    9) (   8,    9) (   8,    9) (   8,    8) (   7,    8) (   9,    9) (   8,    7)
          (   9,    9) (   8,    9) (   9,    9) (   9,    8) (   9,    8) (   9,    9) (   9,    9) (   9,    8) (   9,    8) (   6,    9)
          (   9,    7) (   8,    8) (   8,    9) (   7,    7) (   9,    8) (   7,    8) (   9,    9) (   8,    8) (   8,    9) (   8,    8)
          (   8,    9) (   6,    9) (   8,    8) (   9,    8) (   8,    8) (   8,    7) (   8,    6) (   6,    9) (   9,    8) (   9,    8)
          (   8,    8) (   8,    9) (   7,    8) (   9,    9) (   9,    8) (   9,    8) (   9,    7) (   9,    9) (   7,    8) (   8,    7)
          (   9,    8) (   8,    8) (   8,    6) (   8,    6) (   9,    7) (   8,    8) (   7,    7) (   9,    6) (   9,    6) (   9,    8)
          (   9,    7) (   7,    7) (   7,    7) (   8,    7) (   9,    8) (   8,    8) (   9,    6) (   7,    8) (   8,    8) (   8,    7)
          (   9,    7) (   8,    7) (   8,    6) (   7,    8) (   8,    8) (   6,    7) (   5,    7) (   7,    7) (   8,    6) (   8,    8)
          (   8,    7) (   7,    7) (   7,    8) (   8,    6) (   7,    8) (   5,    6) (   5,    8) (   7,    7) (   8,    5) (   7,    4)
          (   7,    7) (   7,    5) (   8,    7) (   6,    8) (   7,    8) (   7,    6) (   8,    8) (   8,    7) (   7,    6) (   8,    8)
          (   6,    8) (   6,    8) (   8,    8) (   7,    8) (   7,    7) (   7,    8) (   5,    6) (   6,    7) (   7,    7) (   8,    8)
          (   7,    8) (   7,    8) (   6,    8) (   7,    7) (   7,    6) (   7,    7) (   6,    8) (   8,    8) (   7,    8) (   4,    7)
          (   5,    8) (   8,    6) (   8,    8) (   6,    6) (   8,    8) (   6,    7) (   6,    8) (   6,    8) (   7,    7) (   6,    6)
          (   7,    8) (   7,    5) (   6,    8) (   6,    7) (   8,    8) (   6,    8) (   6,    7) (   6,    7) (   7,    5) (   8,    7)
